age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,target,sector_trend,fed_rate,vix
3.7753,10.2548,10.0301,11.0329,18,4,17.47300256463371,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,1,3.0,3.78,14.937619047619048
0.3288,6.4192,1.1671,4.989,6,8,19.169276827136926,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.7143,1,0,28.6,4.59,11.69391304347826
2.4767,2.6438,3.4164,5.2,8,2,16.84805685283375,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,12.0,0.18,29.91636363636363
1.2493,1.8849,2.2521,3.2219,4,2,13.83531416565213,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.5,1,1,26.8,0.19,24.74590909090909
0.4301,0.4301,2.0027,2.0027,6,1,16.380459992348886,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,7.0,5.25,14.947619047619046
0.1671,3.9178,0.0,2.9178,8,2,16.503358119776173,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,1,8.0,3.94,25.81619047619047
1.1616,4.1644,3.0,8.9205,19,4,17.312018149733785,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.3333,1,1,69.0,4.59,11.69391304347826
5.4767,5.4767,2.7836,4.3014,5,1,17.216707972959764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.0,1,1,27.6,0.18,29.91636363636363
0.2384,3.7644,2.4192,3.8795,10,4,17.312018149733785,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4.0,1,0,5.0,5.25,10.817619047619049
0.0,0.0,2.7836,4.3014,1,1,11.918397239722838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,25.8,0.09,19.153181818181817
0.1671,0.1671,0.5863,0.5863,3,1,9.90353755128617,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0.0,0.2,31.9295
3.7589,5.0685,2.7836,4.3014,2,3,17.247112823968997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1,0,26.4,0.07,32.829047619047614
0.8164,0.8164,2.9151,4.6247,0,1,14.508658238524095,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.0,0.09,19.153181818181817
4.5397,9.337,2.0027,2.0027,2,2,16.759949589762293,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.5,1,0,7.0,5.26,17.273333333333333
3.0356,6.7534,4.0027,4.0027,2,3,17.312018149733785,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,4.0,1,0,0.0,2.28,13.438
4.3562,6.3151,4.0027,4.0027,1,3,16.5659815388482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3333,1,1,27.8,4.94,14.454545454545457
6.3342,7.5342,7.1726,10.9315,8,3,16.67198082165602,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.3333,1,1,7.0,5.25,12.933000000000002
0.8329,0.8329,-0.1671,1.189,5,1,11.944714374881176,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,24.6,0.1,35.02913043478261
4.8082,4.8082,6.6027,6.7233,4,1,17.370858648025116,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,11.0,0.97,61.17739130434782
0.5836,4.4301,1.2521,2.1452,5,4,15.832638301973095,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,0,80.0,2.0,20.695714285714285
2.6247,2.6247,2.874,4.3014,1,1,17.6867115897055,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1,0,26.8,0.19,24.74590909090909
5.4219,8.3014,8.0055,8.0055,6,3,18.002130411493113,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.6667,1,1,33.2,3.04,11.868636363636364
0.6767,0.789,0.0,0.0,2,2,11.736077016252437,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,25.4,0.15,13.967272727272729
0.5808,0.5808,-0.5041,3.8301,5,1,13.527829818844937,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,1,1,27.4,5.25,14.947619047619046
2.4384,2.4384,2.3288,2.4384,10,1,16.648723960844016,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,1,13.0,0.09,19.153181818181817
10.4247,13.0877,8.9808,12.7233,4,3,15.223444338835934,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,0,9.0,0.15,24.92666666666667
10.8795,10.8795,15.4986,15.4986,3,1,13.815511557963774,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,27.8,4.0,12.147619047619049
0.0,6.3644,5.4822,6.7699,13,5,16.97251102166758,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,1,26.0,5.25,11.0425
0.0,0.0,2.00135,4.3589,2,1,13.805461232211272,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,7.0,5.02,25.02608695652174
0.7534,0.7534,3.1699,4.6247,13,1,13.815511557963774,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1,0.0,3.94,25.81619047619047
0.6658,5.1315,2.7479,6.0027,15,4,17.529082649058825,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,1,26.6,5.25,12.1845
0.3699,0.3699,2.7836,4.3014,3,1,15.76142084987672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,0,27.8,1.98,18.303333333333335
0.8301,2.0767,1.0027,1.0027,4,2,17.822843761378564,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.0,1,1,31.0,0.97,61.17739130434782
3.7452,4.9671,4.6822,4.8384,10,2,18.049617077054286,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,1,1,13.0,0.09,19.153181818181817
1.3288,7.0795,4.874,7.0055,25,8,18.680558488821443,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,3.0,1,1,6.0,5.25,13.297727272727274
2.5041,7.2521,5.0027,5.0055,4,6,19.262248364975317,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3.6667,1,1,31.0,2.01,24.321818181818184
0.0849,1.5863,2.1151,4.0,5,2,15.555976908243359,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,1,9.0,0.15,24.92666666666667
5.6384,5.6384,4.2493,4.2493,3,1,16.166885910365842,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,1,27.0,5.02,25.02608695652174
1.9699,3.9205,1.0259999999999998,2.1219,2,2,16.951004817371683,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,1,0,19.0,5.25,12.1845
5.4329,9.4959,2.7836,4.3014,13,3,16.454567959008102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1,1,28.6,4.49,12.471052631578948
1.6466,1.6466,3.2548,5.0027,4,2,15.830413711839864,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1,1,5.0,5.25,13.351739130434783
0.8986,0.8986,0.4137,1.6329,12,1,14.166168133802548,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.0,1,1,27.6,0.12,23.789
0.1589,2.4274,-0.1699,2.2137,1,2,16.012735246411598,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.0,1,0,19.0,0.97,61.17739130434782
0.7644,0.7644,1.3178,4.1589,3,1,13.122365377402328,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1,0,27.4,0.12,24.252272727272725
0.0356,0.726,0.474,0.9205,4,2,11.156264806643742,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1,1,28.0,0.08,20.228
0.5808,1.6548,1.0259999999999998,2.1219,3,2,13.652992804936396,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.0,1,0,20.0,5.25,13.297727272727274
3.8767,3.8767,3.0027,5.8329,9,1,16.52356082573315,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,1,12.0,0.08,31.94190476190476
0.5205,1.0959,0.2521,2.0575,12,2,14.962913328262083,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.5,1,1,8.0,2.98,25.456
1.2164,1.2164,1.4164,2.6822,6,1,15.520258832020865,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0,1,0,18.0,0.13,16.167272727272728
4.8877,4.8877,3.2877,3.2877,8,1,16.173642272113586,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,1,23.2,0.08,12.924
0.5808,0.5808,2.7836,4.3014,13,1,13.122365377402328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,26.8,0.19,24.74590909090909
0.9233,4.7425,0.6712,7.7671,12,7,17.030378401595577,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3.0,1,1,27.8,4.94,14.454545454545457
1.7616,2.326,0.8767,3.0274,12,2,15.07657497389894,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,0,10.0,0.21,29.140454545454546
0.0,4.6164,3.2904,5.2685,15,4,16.96824662306297,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,1,28.4,2.61,27.103500000000004
7.4027,7.4027,7.4,11.874,15,1,15.990262393084793,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,1,1,26.6,0.18,31.978
0.0,0.0,0.3288,0.3288,2,1,14.220976332738882,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,1,0,27.8,0.13,22.54
4.8603,9.4247,2.7836,4.3014,3,7,18.119575664681957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2.0,1,0,27.653146853146858,1.93,13.577619047619049
1.4164,2.0,7.0055,11.4219,3,3,15.990262393084793,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.0,0,1,27.653146853146858,3.97,20.94047619047619
2.5808,4.6082,0.5808,10.2219,3,2,15.775605482856605,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,1,1,7.9338235294117645,1.03,19.27428571428571
1.3315,2.9973,2.1616,5.9616,8,3,15.068273812173887,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1.6667,1,1,19.0,4.94,22.198947368421056
1.589,1.589,1.1863,2.5452,6,1,14.914123179965662,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,13.0,0.09,19.153181818181817
0.1288,0.274,0.3068,0.3068,5,2,9.305741456739435,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,12.0,0.1,16.244
6.5452,8.6,5.0027,5.0027,4,3,17.081270006899263,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1,1,26.4,5.26,17.273333333333333
1.3259999999999998,2.7096,4.3699,6.462999999999999,6,2,17.182806422433504,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,1,1,4.0,4.79,11.84736842105263
4.8438,4.8438,3.2548,5.0027,2,1,16.118095750958314,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,10.0,0.39,62.66894736842105
0.8521,0.8521,0.0,2.9425,3,1,13.122365377402328,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1,0,14.0,0.1,35.02913043478261
0.0849,1.8384,1.4164,2.337,3,3,16.257857680289998,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,1,8.0,2.98,25.456
1.1699,3.8932,2.3014,3.4301,8,5,15.49260730578806,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1,1,9.0,0.19,22.517619047619046
0.6658,3.989,5.0849,7.3699,27,3,16.214833901493158,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,0,61.0,5.25,11.306363636363637
0.5288,1.0466,1.2959,3.3781,30,3,16.098644497887836,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,8.6667,1,1,0.0,0.12,23.789
0.0,0.6301,0.589,3.011,8,2,14.74570458948466,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.0,1,1,11.0,0.11,20.643157894736845
5.4658,8.9534,8.8384,8.9534,4,3,16.759949589762293,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,5.3333,1,1,7.0,5.25,14.947619047619046
0.0,2.7644,1.1616,1.1616,4,3,13.07107218827772,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0,0,1,27.8,0.13,22.54
5.7671,7.862999999999999,9.2575,9.2575,16,2,17.399029524198163,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,1,1,27.8,0.97,61.17739130434782
3.1671,3.1671,1.3178,4.1589,4,1,16.300417291085605,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,1,1,31.4,2.63,13.126363636363635
0.4,3.7589,3.0,3.0,15,4,18.619531610894253,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2.5,1,1,25.0,0.18,31.978
0.0795,0.0795,0.5014,1.3781,8,1,14.375126917328105,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,1,28.2,0.16,21.13095238095238
0.5562,0.5562,-0.0247,1.9288,3,1,11.775297421715827,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,11.0,0.16,17.767391304347825
7.9178,10.9041,2.7836,4.3014,4,3,16.397457783497018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1,0,25.0,5.25,10.817619047619049
4.1315,6.1507,5.5699,6.1096,10,2,14.600325383254319,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.0,0,0,28.8,0.22,45.57052631578947
5.1452,5.1452,2.0,2.0,4,1,14.508658238524095,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,1,10.0,0.13,22.54
3.0219,4.9589,6.5836,6.6822,11,2,16.056220353623207,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1,28.0,3.94,25.81619047619047
5.3452,7.2274,2.7836,4.3014,2,4,16.383915553210688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,1,1,27.8,1.98,18.303333333333335
0.1753,4.0986,0.7342,5.0493,8,4,16.118095750958314,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.25,1,1,4.0,4.59,11.69391304347826
1.4247,1.4247,1.0,1.0,7,1,15.607270193858982,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,1,1,0.0,2.0,22.11047619047619
2.0,3.5562,4.5699,4.5699,3,2,14.557448378884015,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,0,0,78.0,3.94,25.81619047619047
0.4192,0.8877,0.0849,1.863,3,2,14.99416586199818,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,1,28.4,0.2,31.9295
6.5726,7.1562,2.7836,4.3014,1,3,18.812722838485147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.5,1,0,26.2,5.24,15.326
3.9178,9.3014,10.7507,10.7507,10,2,17.01418371633128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,1,27.653146853146858,0.98,16.826363636363638
0.0,0.8959,1.063,1.063,4,2,11.184435286790631,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,10.0,0.15,38.063809523809525
6.6027,6.6027,4.0027,4.0027,3,1,16.153462891320704,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,1,0,27.0,5.02,25.02608695652174
0.0192,1.5699,2.4849,4.8712,12,3,14.085538458535822,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1,1,10.0,2.01,24.321818181818184
0.0,0.0,0.0466,0.0466,1,1,11.918397239722838,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,30.0,0.11,20.643157894736845
3.0877,9.3178,0.4959,9.5315,5,3,17.974393656948944,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.3333,1,1,28.6,4.49,12.471052631578948
0.0,0.0,0.0,0.0,2,1,12.429220196836383,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,19.0,0.2,31.9295
0.0,2.0877,1.4164,1.4164,6,3,14.419827071265543,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.0,0,1,27.0,4.76,19.115652173913045
0.4192,1.0247,0.7726,2.1699,10,2,16.097893045681612,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,1,10.0,0.17,17.3155
1.8247,1.8247,3.8959,5.9068,15,1,14.648420115681892,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,6.0,5.26,15.162727272727272
2.4192,3.0904,-0.1616,3.9699,3,2,14.085538458535822,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,7.0,5.02,25.02608695652174
0.0822,0.8384,0.0,4.1836,4,2,15.319588176962746,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.5,1,0,26.6,5.25,13.297727272727274
2.1616,5.7315,5.0027,5.0027,5,3,16.906553056777135,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,1,2.0,2.5,11.708947368421052
0.6658,2.0795,3.0301,4.2877,23,3,16.118095750958314,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2.6667,1,1,0.0,4.94,22.198947368421056
0.8904,2.2521,2.6603,2.7534,21,4,17.41282284594998,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1.5,1,1,19.0,0.11,20.643157894736845
1.7507,9.9589,9.3425,10.4603,35,7,17.332196701002704,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,1,2.0,2.63,13.126363636363635
0.8603,2.926,3.0,3.0,4,3,16.759949589762293,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,10.0,0.12,23.789
3.4685,3.4685,2.0,2.0,3,1,17.216707972959764,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,1,33.2,3.04,11.868636363636364
1.5151,2.937,2.6384,3.8164,6,2,14.626441218624949,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,1,1,9.0,0.19,22.517619047619046
5.8658,9.9644,8.1699,8.1699,7,6,17.801134781453687,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4.25,1,1,27.8,4.0,12.147619047619049
2.6658,2.6658,2.00135,4.3589,6,1,15.520258832020865,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,4.0,5.25,11.306363636363637
1.9973,1.9973,-0.0822,3.5205,3,1,15.607270193858982,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,1,27.0,0.39,62.66894736842105
1.4959,1.6658,0.0,7.5233,2,2,17.221695514304965,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.5,1,0,0.0,5.26,17.273333333333333
3.7863,5.5123,5.0027,5.0055,11,2,18.234351177809064,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,1,52.0,3.78,14.937619047619048
1.0,2.7096,1.3178,4.1589,1,2,16.300417291085605,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.0,0,0,26.0,5.25,11.0425
0.1644,1.4986,3.1644,5.5479,6,2,15.068273812173887,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0,1,8.0,2.61,27.103500000000004
1.4301,1.4301,2.3452,3.4575,5,1,15.201805169084134,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,1,7.0,5.25,14.947619047619046
2.4521,3.6027,2.7836,4.3014,9,2,15.201805169084134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,0,25.8,0.09,19.153181818181817
5.8274,7.7151,10.0082,10.0082,11,2,17.034386422832473,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,1,1,3.0,3.78,14.937619047619048
0.8356,3.7616,0.9041,0.9041,5,3,14.16665956198155,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,1,1,72.0,2.0,22.11047619047619
1.6219,5.3315,-3.7507,-3.7507,5,2,16.118095750958314,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.0,1,1,27.653146853146858,1.26,20.23952380952381
1.1644,4.7973,2.326,6.9041,18,3,18.020203192280615,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,1,28.4,2.61,27.103500000000004
0.337,5.2301,4.1726,5.7205,13,4,17.78580249038432,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,4.5,1,1,27.8,4.0,12.147619047619049
0.4658,1.2247,0.0,1.2247,5,2,12.611541086966115,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.0,1,0,28.6,0.19,20.37333333333333
5.6685,8.5014,6.7534,8.0932,4,3,14.151983508870947,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,6.0,4.94,22.198947368421056
2.9178,4.2548,2.0027,7.1699,4,2,15.687312888712007,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1,1,5.0,5.24,10.9645
1.2795,1.2795,2.7041,3.5836,8,1,15.424948670398354,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,1,27.8,0.13,22.54
2.9342,5.5342,3.9178,6.1973,6,2,16.077273760604726,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1,9.0,0.12,21.239545454545453
0.2466,7.4164,3.9178,10.9233,9,5,17.879395929883795,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.4,1,1,76.28378378378379,6.27,26.37318181818182
0.9151,3.7479,0.5808,4.8822,14,3,17.147715103853763,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,1,24.6,5.24,10.9645
4.7479,5.2301,5.8548,7.7562,10,2,17.216707972959764,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,1,27.4,0.15,24.92666666666667
1.0,2.1644,4.3644,5.3342,10,2,15.068273812173887,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,0,1,28.0,3.94,25.81619047619047
0.0849,0.0849,-1.0,0.1342,7,1,16.630919337267223,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,8.0,2.98,25.456
11.1452,11.1452,2.7836,4.3014,0,1,16.705882371415992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0,1,0,25.4,5.26,11.155263157894735
7.537000000000001,7.537000000000001,7.0055,7.0055,6,1,16.52356082573315,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.0,1,1,27.0,0.18,25.565238095238097
3.9178,3.9178,2.7836,4.3014,2,2,16.300417291085605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4.0,1,0,24.8,4.24,21.651
1.2849,1.2849,0.0,0.0,1,1,9.61587214452889,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,17.0,0.17,17.3155
1.3096,1.3096,1.3096,2.8822,11,1,12.206077645517674,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,1,24.8,0.14,20.72347826086957
4.0274,4.0274,2.7836,4.3014,0,1,16.52356082573315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,26.0,5.25,11.0425
0.0,1.2301,0.3151,1.2986,4,2,14.151983508870947,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,1,9.0,0.15,24.92666666666667
